eid,mid,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL,fid_1,height_1,weight_1,country_1,Height_1,Weight_1,Reach_1,Stance_1,SLpM_1,Str. Acc_1,SApM_1,Str. Def_1,TD Avg_1,TD Acc_1,TD Def_1,Sub. Avg_1,Metrictst_1,fid_2,height_2,weight_2,country_2,Height_2,Weight_2,Reach_2,Stance_2,SLpM_2,Str. Acc_2,SApM_2,Str. Def_2,TD Avg_2,TD Acc_2,TD Def_2,Sub. Avg_2,Metrictst_2,f1Age,f2Age
32077,8,11/6/13,Bobby Green,James Krause,win,loss,27953,31766,TKO,1,3:50,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,27953,70,155,United States,70,155,71,Orthodox,4.38,0.48,3.16,0.66,1.22,0.33,0.81,0.3,11.34,31766,74,155,United States,74,155,73,Orthodox,4.25,0.43,4.36,0.6,1.17,0.17,0.26,0.7,11.94,27.15947981,27.42505133
32077,7,11/6/13,George Roop,Francisco Rivera,loss,win,16415,11908,TKO,2,2:20,9,4,5,2,0,4,2,1,1,0,0,2,2,1,2,2,0,1,1,1,0,0,16415,73,135,United States,73,135,72,Orthodox,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1,9.15,11908,68,135,United States,68,135,68,Orthodox,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,11.24,31.9890486,32.07939767
32077,6,11/6/13,Steven Siler,Dennis Bermudez,loss,win,22537,58065,Decision,3,5:00,6,5,1,2,0,5,4,1,4,0,1,1,3,0,0,1,1,0,3,1,0,0,22537,71,164,United States,71,145,70,Orthodox,3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6,9.95,58065,66,145,United States,66,145,66,Orthodox,4.34,0.46,2.81,0.57,4.17,0.43,0.91,1.3,14.99,26.72416153,26.89938398
32077,5,11/6/13,Amanda Nunes,Germaine de Randamie,win,loss,31496,41745,TKO,1,3:56,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,31496,65,136,Brazil,68,135,69,Orthodox,4.69,0.53,2.9,0.49,2.04,0.38,0.73,1.2,12.96,41745,69,135,Netherlands,69,145,71,Orthodox,3.2,0.47,2.28,0.66,0,0,0.86,0.2,7.67,25.43737166,29.53593429
32077,4,11/6/13,Chris Camozzi,Lorenz Larkin,loss,win,17224,51345,Decision,3,5:00,9,6,3,0,1,1,0,1,0,1,1,1,4,1,0,1,0,0,0,0,0,1,17224,75,185,United States,74,185,76,Orthodox,3.78,0.44,2.99,0.57,0.29,0.19,0.59,0.4,9.25,51345,71,170,United States,71,170,72,Orthodox,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,8.94,26.96235455,27.17590691
32077,3,11/6/13,Yancy Medeiros,Yves Edwards,NC,NC,27738,344,No Contest,1,2:47,1,0,1,0,1,18,10,8,0,2,0,0,0,0,1,0,1,5,3,1,2,5,27738,70,155,United States,70,155,75,Orthodox,4.01,0.34,4.88,0.49,0,0,0.86,0.8,11.38,344,70,155,United States,69,155,73,Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,9.01,26.16563997,37.10061602
32077,2,11/6/13,Seth Baczynski,Neil Magny,win,loss,13827,69166,Decision,3,5:00,7,4,3,0,2,2,1,1,0,1,2,1,1,0,1,2,0,0,1,1,0,0,13827,75,170,United States,75,170,74,Orthodox,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,9.37,69166,75,170,United States,75,170,80,Orthodox,4.04,0.5,2,0.56,2.71,0.46,0.59,0.4,11.26,32.03011636,26.26146475
32077,1,11/6/13,Derek Brunson,Brian Houston,win,loss,68494,59769,Submission,1,0:48,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68494,73,186,United States,73,185,77,Southpaw,3.13,0.46,2.62,0.5,3.13,0.32,1,0.7,11.86,59769,73,185,United States,74,185,78,Orthodox,1.9,0.35,3.67,0.53,0.95,1,0.87,0,9.27,29.83983573,26.53251198
32293,11,12/7/13,Antonio Silva,Mark Hunt,draw,draw,12354,10668,Draw,5,5:00,4,2,2,0,1,6,4,2,0,1,0,2,0,0,2,0,0,3,1,1,1,0,12354,76,264,Brazil,76,264,80,Orthodox,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,9.5,10668,70,262,New Zealand,70,265,72,Orthodox,3.02,0.43,2.83,0.5,0.62,0.55,0.67,0.2,8.82,34.23134839,39.70978782
32293,10,12/7/13,James Te Huna,Mauricio Rua,loss,win,9033,5707,KO,1,1:03,7,5,2,0,1,11,5,6,0,2,0,3,2,2,0,0,0,5,0,2,1,3,9033,73,185,Australia,74,185,75,Orthodox,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,12.06,5707,73,205,Brazil,73,205,76,Orthodox,3.75,0.51,2.58,0.56,2.17,0.48,0.45,0.9,11.4,32.1889117,32.03285421
32293,9,12/7/13,Anthony Perosh,Ryan Bader,loss,win,9491,22858,Decision,3,5:00,8,4,4,1,0,12,8,4,0,1,2,2,0,0,3,1,1,3,4,2,2,0,9491,75,205,Australia,75,205,75,Orthodox,2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1,10.68,22858,74,205,United States,74,205,74,Orthodox,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,10.36,41.57700205,30.50239562
32293,8,12/7/13,Pat Barry,Soa Palelei,loss,win,33342,9680,KO,1,2:09,11,5,6,0,1,2,1,1,1,0,0,4,1,3,3,0,0,1,0,0,1,0,33342,71,237,United States,71,235,74,Orthodox,2.72,0.52,3.54,0.59,0,0,0.76,0.2,8.33,9680,76,265,Australia,76,265,81,Orthodox,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0,9.53,34.4202601,36
32293,8,12/7/13,Pat Barry,Soa Palelei,loss,win,33342,9680,KO,1,2:09,11,5,6,0,1,2,1,1,1,0,0,4,1,3,3,0,0,1,0,0,1,0,33342,71,237,United States,71,235,74,Orthodox,2.72,0.52,3.54,0.59,0,0,0.76,0.2,8.33,9680,76,265,Australia,76,265,81,Orthodox,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0,9.53,34.4202601,36
32293,7,12/7/13,Clint Hester,Dylan Andrews,win,loss,43866,21803,TKO,2,5:00,1,1,0,1,0,2,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,43866,74,185,United States,74,205,77,Orthodox,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0,9.75,21803,73,185,New Zealand,73,185,73,Switch,2.21,0.5,2.72,0.46,2.83,0.5,0.57,0.4,10.19,27.04449008,34.06160164
32293,6,12/7/13,Bethe Correia,Julie Kedzie,win,loss,103069,10093,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,103069,64,135,Brazil,65,135,64,Orthodox,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0,11.52,10093,65,135,United States,65,135,64,Orthodox,2.9,0.36,3.18,0.46,1.14,0.23,0.78,0,9.05,30.46132786,32.72279261
32293,5,12/7/13,Nam Phan,Takeya Mizugaki,loss,win,5778,12074,Decision,3,5:00,6,2,4,0,1,7,5,2,3,0,0,0,2,0,0,4,0,1,4,0,0,2,5778,66,141,United States,66,135,70,Orthodox,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2,13.19,12074,67,135,Japan,67,135,68,Orthodox,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,10.41,30.73785079,29.97672827
32293,4,12/7/13,Caio Magalhaes,Nick Ring,win,loss,51163,6748,Decision,3,5:00,2,1,1,1,0,5,3,2,0,1,1,0,0,0,0,1,1,0,2,0,0,2,51163,73,185,Brazil,73,185,73,Orthodox,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6,9.39,6748,72,185,Canada,72,185,74,Southpaw,3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3,10.58,25.98220397,34.82272416
32293,3,12/7/13,Justin Scoggins,Richie Vaculik,win,loss,71120,21798,TKO,1,4:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71120,67,125,United States,67,135,66,Southpaw,3.75,0.53,1.71,0.6,4.26,0.66,0.84,0.6,12.95,21798,66,125,Australia,66,125,69,Orthodox,3.69,0.46,4.09,0.57,3,0.45,0.31,1,13.57,21.59890486,30.46954141
32293,2,12/7/13,Krzysztof Jotko,Bruno Santos,win,loss,53380,48052,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53380,73,185,Poland,73,185,77,Southpaw,2.9,0.46,1.36,0.6,1.22,0.41,0.89,0,7.84,48052,68,185,Brazil,69,185,69,Orthodox,1.18,0.46,2.27,0.56,3,0.37,0.66,0.3,8.8,24.30116359,26.39288159
32293,1,12/7/13,Ben Wall,Alex Garcia,loss,win,78164,54124,KO,1,0:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78164,70,154,Australia,70,155,73,Orthodox,1.47,0.29,8.53,0.29,0,0,1,0,11.58,54124,69,171,Canada,69,170,72,Orthodox,2.14,0.35,3.23,0.61,4.71,0.62,0.55,0,12.21,24.70362765,26.40109514
32325,10,11/30/13,Gray Maynard,Nate Diaz,loss,win,15835,11451,TKO,1,2:38,13,9,2,0,1,18,11,7,0,2,0,1,8,0,2,0,7,1,2,0,1,6,15835,68,155,United States,69,145,70,Orthodox,1.97,0.31,2.53,0.69,2.48,0.41,0.83,0.6,9.82,11451,72,155,United States,72,170,76,Southpaw,4.64,0.44,3.69,0.54,1.17,0.3,0.45,1.4,12.63,34.23682409,28.62422998
32325,10,11/30/13,Gray Maynard,Nate Diaz,loss,win,15835,11451,TKO,1,2:38,13,9,2,0,1,18,11,7,0,2,0,1,8,0,2,0,7,1,2,0,1,6,15835,68,155,United States,69,145,70,Orthodox,1.97,0.31,2.53,0.69,2.48,0.41,0.83,0.6,9.82,11451,70,155,,72,170,76,Southpaw,4.64,0.44,3.69,0.54,1.17,0.3,0.45,1.4,12.63,34.23682409,
32325,9,11/30/13,Julianna Pena,Jessica Rakoczy,win,loss,50883,53506,TKO,1,4:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50883,67,134,United States,66,135,69,,2.95,0.52,1.2,0.44,2.79,0.52,0.22,1.2,9.84,53506,67,115,Canada,67,115,68,Orthodox,2.5,0.44,3.55,0.64,0.75,0.2,0,0.8,8.88,24.28199863,36.62970568
32325,8,11/30/13,Chris Holdsworth,Davey Grant,win,loss,51225,30564,Submission,2,2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51225,71,135,United States,71,135,71,,1.85,0.29,1.94,0.58,3.38,0.62,1,2,11.66,30564,68,135,England,68,135,69,,3.59,0.53,1.37,0.69,1.28,0.3,0.64,0,8.4,26.13004791,27.95071869
32325,7,11/30/13,Jessamyn Duke,Peggy Morgan,win,loss,71307,91565,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71307,71,136,United States,71,135,73,,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,14.39,91565,73,135,United States,73,135,70,,2.27,0.23,8.2,0.33,0,0,0.5,0,11.53,27.43600274,33.98494182
32325,6,11/30/13,Raquel Pennington,Roxanne Modafferi,win,loss,75564,8785,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75564,67,135,United States,67,135,67,Orthodox,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3,11.74,8785,66,125,United States,66,135,,,2.85,0.27,5.42,0.38,0.97,0.07,0,0,9.96,25.2347707,31.18412047
32325,5,11/30/13,Akira Corassani,Maximo Blanco,win,loss,22641,36618,DQ,1,0:25,2,2,0,2,0,2,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,22641,68,145,Sweden,68,145,68,Orthodox,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0,10.95,36618,68,145,Venezuela,68,145,71,Orthodox,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,11.54,31.26078029,30.12457221
32325,4,11/30/13,Tom Niinimaki,Rani Yahya,win,loss,5639,10425,Decision,3,5:00,0,0,0,0,0,5,4,1,3,0,0,0,0,0,0,0,1,0,3,0,0,1,5639,69,145,Finland,69,145,69,Orthodox,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,9.6,10425,66,135,Brazil,66,135,67,Orthodox,1.48,0.37,1.56,0.49,3.15,0.34,0.23,2,9.62,31.35112936,28.97467488
32325,3,11/30/13,Jared Rosholt,Walt Harris,win,loss,76763,72046,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76763,74,240,United States,74,265,75,Orthodox,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,7.65,72046,76,241,United States,77,250,77,Southpaw,2.62,0.36,3.08,0.62,0,0,0.8,0.3,7.78,27.32375086,30.47501711
32325,2,11/30/13,Sean Spencer,Drew Dober,win,loss,60908,23982,Decision,3,5:00,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60908,70,170,United States,70,170,75,,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0,10.33,23982,68,155,United States,68,155,70,Southpaw,3.33,0.33,3.99,0.55,1.15,0.16,0.66,0.2,10.37,26.43394935,25.11430527
32773,12,2/1/14,Renan Barao,Urijah Faber,win,loss,23156,8847,TKO,1,3:42,6,6,0,6,0,8,6,2,4,0,2,1,3,0,0,0,4,0,2,0,0,2,23156,67,135,Brazil,66,145,70,Orthodox,3.64,0.34,3.5,0.6,1.46,0.43,0.97,0.6,11.54,8847,66,135,United States,66,135,67,Orthodox,2.66,0.41,2.51,0.65,1.59,0.31,0.6,0.9,9.63,27.00342231,34.72142368
32773,12,2/1/14,Renan Barao,Urijah Faber,win,loss,23156,8847,TKO,1,3:42,6,6,0,6,0,8,6,2,4,0,2,1,3,0,0,0,4,0,2,0,0,2,23156,67,135,Brazil,66,145,70,Orthodox,3.64,0.34,3.5,0.6,1.46,0.43,0.97,0.6,11.54,8847,66,135,United States,66,135,67,Orthodox,2.66,0.41,2.51,0.65,1.59,0.31,0.6,0.9,9.63,27.00342231,34.72142368
32773,12,2/1/14,Renan Barao,Urijah Faber,win,loss,23156,8847,TKO,1,3:42,6,6,0,6,0,8,6,2,4,0,2,1,3,0,0,0,4,0,2,0,0,2,23156,67,135,Brazil,66,145,70,Orthodox,3.64,0.34,3.5,0.6,1.46,0.43,0.97,0.6,11.54,8847,66,135,United States,66,135,67,Orthodox,2.66,0.41,2.51,0.65,1.59,0.31,0.6,0.9,9.63,27.00342231,34.72142368
32773,11,2/1/14,Ricardo Lamas,Jose Aldo,loss,win,32051,11506,Decision,5,5:00,4,4,0,4,0,5,5,0,5,0,1,2,1,0,0,0,0,2,3,0,0,0,32051,68,145,United States,68,145,71,Orthodox,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1,9.65,11506,67,145,Brazil,67,145,70,Orthodox,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2,9.18,31.70157426,27.39767283
32773,10,2/1/14,Frank Mir,Alistair Overeem,loss,win,2329,461,Decision,3,5:00,22,14,8,0,3,3,1,2,0,2,5,3,2,0,7,1,0,1,0,0,2,0,2329,75,262,United States,75,264,79,Southpaw,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2,11.83,461,77,257,Netherlands,76,265,80,Orthodox,3.82,0.61,1.79,0.62,1.55,0.64,0.76,1,10.79,34.69404517,33.71115674
32773,9,2/1/14,Ali Bagautinov,John Lineker,win,loss,81198,41906,Decision,3,5:00,2,2,0,2,0,5,4,1,4,0,0,1,1,0,0,0,0,3,1,0,0,0,81198,64,125,Russia,64,125,65,Orthodox,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,10.7,41906,62,126,Brazil,63,135,67,Orthodox,5.01,0.39,4.05,0.55,0.62,0.6,0.67,0.6,12.49,28.64065708,23.64134155
32773,8,2/1/14,Jamie Varner,Abel Trujillo,loss,win,7168,17129,KO,2,2:32,6,3,3,0,1,4,2,1,1,0,1,1,1,2,0,1,0,2,0,0,0,1,7168,68,155,United States,68,155,72,Orthodox,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,11.87,17129,68,155,United States,68,155,70,Orthodox,2.77,0.42,2.17,0.6,2.38,0.51,0.4,0.5,9.75,29.14442163,30.37371663
32773,6,2/1/14,Danny Martinez,Chris Cariaso,loss,win,16777,16467,Decision,3,5:00,0,0,0,0,0,8,5,3,1,0,0,0,0,0,0,0,0,1,4,1,0,2,16777,65,135,United States,66,125,67,Orthodox,2.73,0.28,3.77,0.63,3,0.45,0.36,0,11.22,16467,63,125,United States,63,125,63,Southpaw,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,9.49,28.63518138,32.6844627
32773,5,2/1/14,Tom Watson,Nick Catone,loss,win,15179,23006,Decision,3,5:00,3,1,2,0,1,7,3,4,0,2,0,1,0,0,0,2,1,0,2,1,1,1,15179,73,185,England,73,185,73,Orthodox,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0,10.01,23006,72,173,United States,72,185,72,Southpaw,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,10.98,31.55646817,32.41889117
32773,4,2/1/14,Kevin Lee,Al Iaquinta,loss,win,84342,42817,Decision,3,5:00,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,84342,69,155,United States,69,155,77,Orthodox,3.55,0.4,3.08,0.53,3.49,0.4,0.73,1.4,13.58,42817,67,155,United States,69,155,70,Orthodox,4.91,0.41,3.72,0.64,1.25,0.29,0.84,0.5,12.56,21.40999316,26.75975359
32773,3,2/1/14,Clint Hester,Andy Enz,win,loss,43866,61422,Decision,3,5:00,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,43866,74,185,United States,74,205,77,Orthodox,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0,9.75,61422,75,185,United States,75,185,78,Orthodox,3.51,0.23,5.32,0.57,0,0,0.58,0,10.21,27.19780972,22.46680356
32773,2,2/1/14,Rashid Magomedov,Tony Martin,win,loss,41524,80436,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41524,69,155,Russia,69,155,70,Orthodox,4.28,0.51,2.66,0.56,0.8,0.66,0.86,0.2,10.53,80436,72,156,United States,72,155,73,Orthodox,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2,9.72,29.71937029,24.14236824
32773,1,2/1/14,Gasan Umalatov,Neil Magny,loss,win,53109,69166,Decision,3,5:00,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,53109,71,181,Russia,71,170,71,Orthodox,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0,9.13,69166,75,170,United States,75,170,80,Orthodox,4.04,0.5,2,0.56,2.71,0.46,0.59,0.4,11.26,31.24709103,26.49965777
32999,10,1/4/14,Hyun Gyu Lim,Tarec Saffiedine,loss,win,21040,21912,Decision,5,5:00,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21040,74,170,South Korea,75,170,77,Orthodox,4.93,0.43,5.33,0.46,0.3,1,0.77,0.3,13.52,21912,69,169,Belgium,70,170,70,Switch,4.05,0.48,2.9,0.63,0.48,0.33,0.85,0.1,9.82,28.96646133,27.32922656
32999,9,1/4/14,Sean Soriano,Tatsuya Kawajiri,loss,win,61682,1326,Submission,2,0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61682,69,145,United States,69,145,70,Orthodox,3.15,0.61,2.31,0.52,1.27,0.42,0.55,0,8.83,1326,67,145,Japan,67,145,69,Orthodox,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,10.83,24.24640657,35.6605065
32999,7,1/4/14,Shunichi Shimizu,Kyung Ho Kang,loss,win,22677,24067,Submission,3,3:53,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22677,66,125,Japan,65,135,66,Orthodox,0.14,0.33,4.68,0.3,0,0,0,0,5.45,24067,69,135,South Korea,69,135,72,Orthodox,2.04,0.43,1.39,0.57,2.55,0.71,0.81,1.5,10,28.92539357,26.32169747
32999,6,1/4/14,Will Chope,Max Holloway,loss,win,69087,38671,TKO,2,2:27,0,0,0,0,0,6,3,3,0,2,0,0,0,0,0,0,0,1,2,1,0,2,69087,76,155,United States,76,145,76,Switch,4.43,0.27,9.93,0.46,0,0,0,0,15.09,38671,71,145,United States,71,145,69,Orthodox,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6,13.06,23.32375086,22.0862423
32999,5,1/4/14,Quinn Mulhern,Katsunori Kikuno,loss,win,22873,16806,Decision,3,5:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22873,75,155,United States,75,155,76,Orthodox,1.48,0.28,2.09,0.51,1.36,0.2,0.33,0,6.25,16806,68,145,Japan,68,145,66,Orthodox,2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8,10.31,29.28952772,32.18069815
32999,4,1/4/14,Dave Galera,Royston Wee,loss,win,93863,88793,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93863,71,135,Philippines,71,135,,Orthodox,1.67,0.69,0.53,0.33,0,0,0.14,2,5.36,88793,67,137,Singapore,67,135,67,Orthodox,1.1,0.6,2.45,0.49,3.38,0.81,0,0,8.83,,27.137577
32999,3,1/4/14,Mairbek Taisumov,Tae Hyun Bang,win,loss,33161,23167,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33161,69,155,Russia,69,155,73,Orthodox,3.26,0.43,2.15,0.61,2.24,0.77,0.85,0,10.31,23167,69,156,South Korea,69,155,71,Switch,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,7.72,25.4072553,30.72416153
32999,1,1/4/14,Russell Doane,Leandro Issa,win,loss,30054,19521,Technical,2,4:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30054,66,135,United States,67,135,70,Orthodox,1.92,0.41,1.69,0.56,2.44,0.43,0.56,1,9.01,19521,66,136,Brazil,67,135,69,Orthodox,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,10.5,27.39493498,30.29431896
33335,11,1/25/14,Josh Thomson,Benson Henderson,loss,win,2394,20548,Decision,5,5:00,4,3,1,1,0,8,7,1,0,1,0,2,1,0,1,0,0,0,7,1,0,0,2394,70,153,United States,70,155,71,Orthodox,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,9.97,20548,69,155,United States,69,170,70,Southpaw,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,10.08,35.34565366,30.19301848
33335,10,1/25/14,Stipe Miocic,Gabriel Gonzaga,win,loss,39537,7306,Decision,3,5:00,5,4,1,1,0,17,11,6,2,0,0,2,2,0,1,0,4,7,0,0,5,1,39537,76,245,United States,76,240,80,Orthodox,5.03,0.5,3.26,0.62,2.14,0.35,0.72,0,12.62,7306,74,258,Brazil,74,242,76,Orthodox,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,11.03,31.43600274,34.69130732
33335,9,1/25/14,Donald Cerrone,Adriano Martins,win,loss,15105,9907,KO,1,4:40,11,8,3,1,0,1,1,0,1,0,3,2,3,0,1,2,1,0,0,0,0,0,15105,71,155,United States,73,170,73,Orthodox,4.18,0.47,4.01,0.54,1.36,0.42,0.7,1.6,13.28,9907,70,154,Brazil,70,155,72,Southpaw,1.85,0.37,2.09,0.66,0.97,0.8,0.81,0.2,7.75,30.82819986,31.11019849
33335,8,1/25/14,Jeremy Stephens,Darren Elkins,win,loss,12179,22094,Decision,3,5:00,17,9,8,2,0,9,7,2,1,0,0,5,4,2,1,5,0,2,5,1,1,0,12179,69,145,United States,68,145,71,Orthodox,2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,9.23,22094,70,145,United States,70,145,71,Orthodox,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5,11.09,27.66872005,29.69472964
33335,7,1/25/14,Sergio Pettis,Alex Caceres,loss,win,50987,41586,Submission,3,4:39,1,1,0,1,0,8,4,3,1,0,0,0,1,0,0,0,1,0,3,2,0,1,50987,66,125,United States,66,125,69,Orthodox,4.02,0.38,2.75,0.65,1.48,0.42,0.71,0.7,11.11,41586,69,135,United States,70,145,73,Southpaw,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9,10.28,20.43805613,25.59890486
33335,6,1/25/14,Eddie Wineland,Yves Jabouin,win,loss,4173,1693,TKO,2,4:16,5,2,3,0,1,6,4,2,1,0,0,1,1,0,1,2,0,0,4,1,1,0,4173,67,135,United States,67,135,69,Orthodox,3.36,0.29,3.42,0.71,0.34,0.33,0.85,0.2,9.5,1693,66,135,Canada,67,135,68,Orthodox,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,10.48,29.58247775,34.65845311
33335,5,1/25/14,Yaotzin Meza,Chico Camus,NC,NC,15937,42850,No Contest,3,5:00,2,1,1,1,0,3,2,1,1,0,1,0,0,0,1,0,0,0,2,1,0,0,15937,69,145,United States,69,145,74,Orthodox,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,6.94,42850,66,125,United States,66,125,66,Orthodox,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,8.38,32.97193703,28.99657769
33335,3,1/25/14,Daron Cruickshank,Mike Rio,win,loss,53717,54833,TKO,2,4:56,5,3,2,0,1,3,1,2,0,2,0,1,2,1,0,1,1,0,0,2,0,0,53717,68,155,United States,68,155,72,Switch,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,10.06,54833,70,155,United States,70,155,71,Orthodox,1.68,0.39,2.99,0.53,2.58,0.27,0,1,9.44,28.62422998,32.55578371
33335,2,1/25/14,George Sullivan,Mike Rhodes,win,loss,15148,87296,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15148,72,169,United States,72,170,73,Orthodox,3.82,0.4,2.45,0.58,1.36,0.21,0.35,0.8,9.97,87296,73,170,United States,73,170,74,Orthodox,3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5,10.9,32.87063655,24.14236824
33335,1,1/25/14,Nikita Krylov,Walt Harris,win,loss,110937,72046,TKO,1,0:25,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,110937,75,205,Ukraine,75,205,77,Orthodox,6.55,0.6,2.87,0.45,0.37,0.16,0.42,1.8,13.22,72046,76,241,United States,77,250,77,Southpaw,2.62,0.36,3.08,0.62,0,0,0.8,0.3,7.78,21.88637919,30.62833676
33337,11,2/22/14,Sara McMann,Ronda Rousey,loss,win,67094,73073,TKO,1,1:06,1,1,0,1,0,2,2,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,67094,65,135,United States,66,135,66,Orthodox,2.41,0.45,2.03,0.49,5,0.7,1,0.6,12.68,73073,66,135,United States,67,135,68,Orthodox,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8,21.51,33.41273101,27.05817933
