id,B_ID,First Name_B,Last Name_B,Full_Name_B,B_Weight,B_Age,Weight_B,Height_B,Reach_B,Stance_B,R_ID,First Name_R,Last Name_R,Full_Name_R,R_Age,R_Height,R_Weight,Height_R,Weight_R,Reach_R,R_Wrestling,R_BJJ,R_Boxing,R_Kickboxing,R_MuayTai,R_Freestyle,R_Sambo,R_Karate,R_Judo,Stance_R,winby,winner,Record_B,Wins_B,Losses_B,Draws_B,Record_R,Wins_R,Losses_R,Draws_R,BPrev,BStreak,B_Location,Event_ID,B_Wrestling,B_BJJ,B_Boxing,B_Kickboxing,B_MuayTai,B_Freestyle,B_Sambo,B_Karate,B_Judo,Full_Name__B,SLpM__B,StrAcc__B,SApM__B,StrDef__B,TDAvg__B,TDAcc__B,TDDef__B,SubAvg__B,Full_Name__R,SLpM__R,StrAcc__R,SApM__R,StrDef__R,TDAvg__R,TDAcc__R,TDDef__R,SubAvg__R
1262,2054,Dustin,Kimura,Dustin Kimura,61,29,135,67,71,Orthodox,2299,Henry,Cejudo,Henry Cejudo,31,162,56,64,125,64,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,12/3/00,12,3,0,10/1/00,10,1,0,2,0,"Honolulu, Hawaii USA",695,0,0,0,1,0,0,0,0,0,Dustin Kimura,1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2,Henry Cejudo,3.87,0.42,2.7,0.71,2.12,0.31,1,0.2
1263,2095,Wilson,Reis,Wilson Reis,56,33,125,64,65,Southpaw,1034,Scott,Jorgensen,Scott Jorgensen,36,165,61,65,135,66,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,22-6-0,22,6,0,15-12-0,15,12,0,2,1,"San Diego, California United States",687,1,0,0,0,0,0,0,0,0,Wilson Reis,2.15,0.37,2.12,0.62,5.51,0.46,0.53,0.8,Scott Jorgensen,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7
1264,1056,Danny,Martinez,Danny Martinez,56,33,125,66,67,Orthodox,1034,Scott,Jorgensen,Scott Jorgensen,36,165,61,65,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,18-7-0,18,7,0,15-12-0,15,12,0,1,0,"San Diego, CA USA",668,1,0,0,0,0,0,0,0,0,Danny Martinez,2.73,0.28,3.77,0.63,3,0.45,0.36,0,Scott Jorgensen,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7
1265,438,Manvel,Gamburyan,Manvel Gamburyan,61,37,135,65,67,Orthodox,1034,Scott,Jorgensen,Scott Jorgensen,36,165,61,65,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,18-11-0,18,11,0,15-12-0,15,12,0,2,1,"Hollywood, CA USA",727,0,0,0,0,0,0,0,1,1,Manvel Gamburyan,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7,Scott Jorgensen,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7
1266,1839,Alexis,Davis,Alexis Davis,56,34,135,66,68,Orthodox,1828,Ronda,Rousey,Ronda Rousey,31,170,61,67,135,68,0,0,0,0,0,0,0,0,1,Orthodox,KO/TKO,red,17-7-0,17,7,0,12/2/00,12,2,0,1,1,"San Jose, California United States",673,0,1,0,0,0,0,0,0,0,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9,Ronda Rousey,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8
1267,2133,Bethe,Correia,Bethe Correia,61,35,135,65,64,Orthodox,1828,Ronda,Rousey,Ronda Rousey,31,170,61,67,135,68,0,0,0,0,0,0,0,0,1,Orthodox,KO/TKO,red,10/2/01,10,2,1,12/2/00,12,2,0,2,2,"Campina Grande, Paraiba Brazil",724,0,0,0,0,0,1,0,0,0,Bethe Correia,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0,Ronda Rousey,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8
1268,2317,Holly,Holm,Holly Holm,65,36,145,68,69,Southpaw,1828,Ronda,Rousey,Ronda Rousey,31,170,61,67,135,68,0,0,0,0,0,0,0,0,1,Orthodox,KO/TKO,blue,10/3/00,10,3,0,12/2/00,12,2,0,2,2,"Albuquerque, New Mexico United States",752,0,0,1,1,0,0,0,0,0,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0,Ronda Rousey,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8
1269,2022,Sara,McMann,Sara McMann,61,38,135,66,66,Orthodox,1828,Ronda,Rousey,Ronda Rousey,31,170,61,67,135,68,0,0,0,0,0,0,0,0,1,Orthodox,KO/TKO,red,11/3/00,11,3,0,12/2/00,12,2,0,0,0,"Sacramento, California United States",650,1,0,0,0,0,0,0,0,0,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6,Ronda Rousey,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8
1270,1839,Alexis,Davis,Alexis Davis,56,34,135,66,68,Orthodox,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,17-7-0,17,7,0,11/3/00,11,3,0,3,1,"San Jose, California United States",798,0,1,0,0,0,0,0,0,0,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1271,1719,Amanda,Nunes,Amanda Nunes,61,30,135,68,69,Orthodox,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,14-4-0,14,4,0,11/3/00,11,3,0,2,1,"Miami, Florida United States",738,0,1,1,0,0,0,0,0,0,Amanda Nunes,4.69,0.53,2.9,0.49,2.04,0.38,0.73,1.2,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1272,2866,Gina,Mazany,Gina Mazany,61,30,135,66,68,Southpaw,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,4/1/00,4,1,0,11/3/00,11,3,0,0,0,"Las Vegas, Nevada United States",808,0,0,1,0,0,0,0,0,0,Gina Mazany,0,0,5.68,0.5,0,0,0,0,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1273,2099,Jessica,Eye,Jessica Eye,56,32,135,66,66,Orthodox,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,11/6/00,11,6,0,11/3/00,11,3,0,4,0,"Cleveland, Ohio United States",777,0,0,1,0,1,0,0,0,0,Jessica Eye,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1274,2293,Lauren,Murphy,Lauren Murphy,56,35,135,67,67,Orthodox,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,9/3/00,9,3,0,11/3/00,11,3,0,0,0,"Glendale, Arizona United States",681,0,0,0,0,0,1,0,0,0,Lauren Murphy,3.79,0.45,3.29,0.54,1,0.25,0.65,0,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1275,2376,Marion,Reneau,Marion Reneau,61,41,135,66,68,Orthodox,2022,Sara,McMann,Sara McMann,38,167,61,66,135,66,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,7/3/01,7,3,1,11/3/00,11,3,0,7,1,"Visalia, California United States",860,0,1,0,0,0,0,0,0,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6
1276,2133,Bethe,Correia,Bethe Correia,61,35,135,65,64,Orthodox,2099,Jessica,Eye,Jessica Eye,32,167,56,66,135,66,0,0,1,0,1,0,0,0,0,Orthodox,DEC,blue,10/2/01,10,2,1,11/6/00,11,6,0,4,0,"Campina Grande, Paraiba Brazil",784,0,0,0,0,0,1,0,0,0,Bethe Correia,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0,Jessica Eye,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2
1277,2221,Leslie,Smith,Leslie Smith,61,36,135,69,66,Orthodox,2099,Jessica,Eye,Jessica Eye,32,167,56,66,135,66,0,0,1,0,1,0,0,0,0,Orthodox,KO/TKO,red,9/7/01,9,7,1,11/6/00,11,6,0,2,1,"Pleasant Hill, California United States",689,0,0,0,0,0,1,0,0,0,Leslie Smith,6.81,0.37,8.38,0.52,0,0,0.66,0,Jessica Eye,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2
1278,2133,Bethe,Correia,Bethe Correia,61,35,135,65,64,Orthodox,2317,Holly,Holm,Holly Holm,36,172,65,68,145,69,0,0,1,1,0,0,0,0,0,Southpaw,KO/TKO,red,10/2/01,10,2,1,10/3/00,10,3,0,6,0,"Campina Grande, Paraiba Brazil",821,0,0,0,0,0,1,0,0,0,Bethe Correia,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0
1279,2376,Marion,Reneau,Marion Reneau,61,41,135,66,68,Orthodox,2317,Holly,Holm,Holly Holm,36,172,65,68,145,69,0,0,1,1,0,0,0,0,0,Southpaw,DEC,red,7/3/01,7,3,1,10/3/00,10,3,0,2,2,"Visalia, California United States",727,0,1,0,0,0,0,0,0,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0
1280,1744,Germaine,de Randamie,Germaine de Randamie,61,34,145,69,71,Orthodox,2317,Holly,Holm,Holly Holm,36,172,65,68,145,69,0,0,1,1,0,0,0,0,0,Southpaw,DEC,blue,7/3/00,7,3,0,10/3/00,10,3,0,2,2,Utrecht The Netherlands,807,0,0,0,1,1,0,0,0,0,Germaine de Randamie,3.2,0.47,2.28,0.66,0,0,0.86,0.2,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0
1281,1317,Miesha,Tate,Miesha Tate,61,32,135,66,65,Orthodox,2317,Holly,Holm,Holly Holm,36,172,65,68,145,69,0,0,1,1,0,0,0,0,0,Southpaw,SUB,blue,18-7-0,18,7,0,10/3/00,10,3,0,4,4,"Las Vegas, Nevada United States",768,1,1,0,0,0,0,0,0,0,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0
1282,2731,Valentina,Shevchenko,Valentina Shevchenko,56,30,135,65,67,Southpaw,2317,Holly,Holm,Holly Holm,36,172,65,68,145,69,0,0,1,1,0,0,0,0,0,Southpaw,DEC,blue,14-2-0,14,2,0,10/3/00,10,3,0,2,0,Lima Peru,779,0,0,1,1,1,0,0,1,1,Valentina Shevchenko,2.48,0.51,2.28,0.6,2.33,0.52,0.73,0.2,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0
1283,2317,Holly,Holm,Holly Holm,65,36,145,68,69,Southpaw,2150,Raquel,Pennington,Raquel Pennington,30,170,61,67,135,67,0,0,1,0,0,0,0,0,0,Orthodox,DEC,blue,10/3/00,10,3,0,9/6/00,9,6,0,0,0,"Albuquerque, New Mexico United States",700,0,0,1,1,0,0,0,0,0,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3
1284,2368,Ashlee,Evans-Smith,Ashlee Evans-Smith,56,31,135,68,67,Orthodox,2150,Raquel,Pennington,Raquel Pennington,30,170,61,67,135,67,0,0,1,0,0,0,0,0,0,Orthodox,SUB,red,5/1/00,5,1,0,9/6/00,9,6,0,0,0,"Santa Ana, California United States",690,0,0,0,0,0,1,0,0,0,Ashlee Evans-Smith,4.24,0.4,2.47,0.57,1.83,0.44,0.33,0,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3
1285,2260,Elizabeth,Phillips,Elizabeth Phillips,61,32,135,66,65,Orthodox,2150,Raquel,Pennington,Raquel Pennington,30,170,61,67,135,67,0,0,1,0,0,0,0,0,0,Orthodox,DEC,red,5/4/00,5,4,0,9/6/00,9,6,0,3,1,"Spokane, WA USA",785,0,0,0,0,0,1,0,0,0,Elizabeth Phillips,2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3
1286,2079,Jessica,Andrade,Jessica Andrade,52,27,115,61,62,Orthodox,2150,Raquel,Pennington,Raquel Pennington,30,170,61,67,135,67,0,0,1,0,0,0,0,0,0,Orthodox,DEC,blue,16-5-0,16,5,0,9/6/00,9,6,0,0,0,"Niteroi, Rio de Janeiro Brazil",653,0,0,1,0,1,0,0,0,0,Jessica Andrade,6.8,0.52,4.29,0.56,2.6,0.62,0.74,0.8,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3
1287,2317,Holly,Holm,Holly Holm,65,36,145,68,69,Southpaw,1194,Cris,Cyborg,Cris Cyborg,33,172,65,68,140,68,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,10/3/00,10,3,0,17-1-0,17,1,0,7,1,"Albuquerque, New Mexico United States",851,0,0,1,1,0,0,0,0,0,Holly Holm,3.08,0.34,2.65,0.59,0.27,0.18,0.78,0,Cris Cyborg,8.24,0.51,1.6,0.63,1.87,0.75,1,0.6
1288,2221,Leslie,Smith,Leslie Smith,61,36,135,69,66,Orthodox,1194,Cris,Cyborg,Cris Cyborg,33,172,65,68,140,68,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,9/7/01,9,7,1,17-1-0,17,1,0,4,1,"Pleasant Hill, California United States",770,0,0,0,0,0,1,0,0,0,Leslie Smith,6.81,0.37,8.38,0.52,0,0,0.66,0,Cris Cyborg,8.24,0.51,1.6,0.63,1.87,0.75,1,0.6
1289,2811,Lina,Lansberg,Lina Lansberg,61,36,135,67,65,Orthodox,1194,Cris,Cyborg,Cris Cyborg,33,172,65,68,140,68,0,0,0,1,1,0,0,0,0,Orthodox,KO/TKO,red,7/2/00,7,2,0,17-1-0,17,1,0,0,0,Malmo Sweden,791,0,0,0,1,1,0,0,0,0,Lina Lansberg,4.18,0.56,8.14,0.44,0.67,0.12,0.5,0,Cris Cyborg,8.24,0.51,1.6,0.63,1.87,0.75,1,0.6
1290,2022,Sara,McMann,Sara McMann,61,38,135,66,66,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,11/3/00,11,3,0,18-7-0,18,7,0,2,1,"Sacramento, California United States",699,1,0,0,0,0,0,0,0,0,Sara McMann,2.41,0.45,2.03,0.49,5,0.7,1,0.6,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1291,1719,Amanda,Nunes,Amanda Nunes,61,30,135,68,69,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,SUB,blue,14-4-0,14,4,0,18-7-0,18,7,0,4,3,"Miami, Florida United States",778,0,1,1,0,0,0,0,0,0,Amanda Nunes,4.69,0.53,2.9,0.49,2.04,0.38,0.73,1.2,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1292,2099,Jessica,Eye,Jessica Eye,56,32,135,66,66,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,11/6/00,11,6,0,18-7-0,18,7,0,2,1,"Cleveland, Ohio United States",729,0,0,1,0,1,0,0,0,0,Jessica Eye,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1293,1618,Liz,Carmouche,Liz Carmouche,56,34,135,66,66,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,10/5/00,10,5,0,18-7-0,18,7,0,0,0,"San Diego, California United States",661,0,1,0,0,0,0,0,0,0,Liz Carmouche,3.27,0.54,2.8,0.6,2.81,0.46,0.66,0.2,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1294,2150,Raquel,Pennington,Raquel Pennington,61,30,135,67,67,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,9/6/00,9,6,0,18-7-0,18,7,0,6,3,"Colorado Spring, Colorado United States",794,0,0,1,0,0,0,0,0,0,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1295,2278,Rin,Nakai,Rin Nakai,61,31,135,61,60,Orthodox,1317,Miesha,Tate,Miesha Tate,32,167,61,66,135,65,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,16-2-1,16,2,1,18-7-0,18,7,0,0,0,Ehime Japan,680,0,0,0,0,0,1,0,0,0,Rin Nakai,1.57,0.33,3.9,0.6,3,0.18,0.75,0.5,Miesha Tate,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1296,1719,Amanda,Nunes,Amanda Nunes,61,30,135,68,69,Orthodox,2017,Cat,Zingano,Cat Zingano,32,168,61,66,135,68,1,1,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,14-4-0,14,4,0,9/2/00,9,2,0,0,0,"Miami, Florida United States",684,0,1,1,0,0,0,0,0,0,Amanda Nunes,4.69,0.53,2.9,0.49,2.04,0.38,0.73,1.2,Cat Zingano,2.18,0.68,1.44,0.43,2.66,0.87,0.5,1.5
1297,2376,Marion,Reneau,Marion Reneau,61,41,135,66,68,Orthodox,2017,Cat,Zingano,Cat Zingano,36,168,61,66,135,68,1,1,0,0,0,0,0,0,0,Southpaw,DEC,red,7/3/01,7,3,1,9/2/00,9,2,0,8,2,"Visalia, California United States",874,0,1,0,0,0,0,0,0,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6,Cat Zingano,2.18,0.68,1.44,0.43,2.66,0.87,0.5,1.5
1298,2866,Gina,Mazany,Gina Mazany,61,30,135,66,68,Southpaw,2811,Lina,Lansberg,Lina Lansberg,36,170,61,67,135,65,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,4/1/00,4,1,0,7/2/00,7,2,0,2,1,"Las Vegas, Nevada United States",870,0,0,1,0,0,0,0,0,0,Gina Mazany,0,0,5.68,0.5,0,0,0,0,Lina Lansberg,4.18,0.56,8.14,0.44,0.67,0.12,0.5,0
1299,2879,Lucie,Pudilova,Lucie Pudilova,61,24,135,68,67,Orthodox,2811,Lina,Lansberg,Lina Lansberg,36,170,61,67,135,65,0,0,0,1,1,0,0,0,0,Orthodox,DEC,red,6/2/00,6,2,0,7/2/00,7,2,0,0,0,Pribram Czech Republic ,811,0,0,0,0,0,1,0,0,0,Lucie Pudilova,6.6,0.48,5.33,0.44,0,0,0.85,0,Lina Lansberg,4.18,0.56,8.14,0.44,0.67,0.12,0.5,0
1300,2099,Jessica,Eye,Jessica Eye,56,32,135,66,66,Orthodox,1839,Alexis,Davis,Alexis Davis,34,167,56,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,11/6/00,11,6,0,17-7-0,17,7,0,0,0,"Cleveland, Ohio United States",650,0,0,1,0,1,0,0,0,0,Jessica Eye,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9
1301,1618,Liz,Carmouche,Liz Carmouche,56,34,135,66,66,Orthodox,1839,Alexis,Davis,Alexis Davis,34,167,56,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,10/5/00,10,5,0,17-7-0,17,7,0,3,2,"San Diego, California United States",852,0,1,0,0,0,0,0,0,0,Liz Carmouche,3.27,0.54,2.8,0.6,2.81,0.46,0.66,0.2,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9
1302,2785,Katlyn,Chookagian,Katlyn Chookagian,56,29,135,69,68,Orthodox,1839,Alexis,Davis,Alexis Davis,34,167,56,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,8/1/00,8,1,0,17-7-0,17,7,0,4,2,"Kenilworth, New Jersey United States",876,0,0,0,0,0,1,0,0,0,Katlyn Chookagian,2.23,0.26,2.17,0.68,0,0,0.54,0,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9
1303,1380,Sarah,Kaufman,Sarah Kaufman,61,33,135,65,67,Orthodox,1839,Alexis,Davis,Alexis Davis,34,167,56,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,SUB,red,17-4-0,17,4,0,17-7-0,17,7,0,1,1,"Victoria, British Columbia Canada",711,0,1,0,0,0,0,0,0,0,Sarah Kaufman,6.65,0.46,4,0.62,0.38,0.57,0.81,0,Alexis Davis,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9
1304,2293,Lauren,Murphy,Lauren Murphy,56,35,135,67,67,Orthodox,1618,Liz,Carmouche,Liz Carmouche,34,167,56,66,135,66,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,9/3/00,9,3,0,10/5/00,10,5,0,1,0,"Glendale, Arizona United States",712,0,0,0,0,0,1,0,0,0,Lauren Murphy,3.79,0.45,3.29,0.54,1,0.25,0.65,0,Liz Carmouche,3.27,0.54,2.8,0.6,2.81,0.46,0.66,0.2
1305,2785,Katlyn,Chookagian,Katlyn Chookagian,56,29,135,69,68,Orthodox,1618,Liz,Carmouche,Liz Carmouche,34,167,56,66,135,66,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,8/1/00,8,1,0,10/5/00,10,5,0,1,1,"Kenilworth, New Jersey United States",794,0,0,0,0,0,1,0,0,0,Katlyn Chookagian,2.23,0.26,2.17,0.68,0,0,0.54,0,Liz Carmouche,3.27,0.54,2.8,0.6,2.81,0.46,0.66,0.2
1306,2376,Marion,Reneau,Marion Reneau,61,41,135,66,68,Orthodox,2211,Alexis,Dufresne,Alexis Dufresne,28,175,61,69,135,68,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,7/3/01,7,3,1,5/4/00,5,4,0,0,0,"Visalia, California United States",691,0,1,0,0,0,0,0,0,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6,Alexis Dufresne,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0
1307,2150,Raquel,Pennington,Raquel Pennington,61,30,135,67,67,Orthodox,2133,Bethe,Correia,Bethe Correia,35,165,61,65,135,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,9/6/00,9,6,0,10/2/01,10,2,1,4,1,"Colorado Spring, Colorado United States",771,0,0,1,0,0,0,0,0,0,Raquel Pennington,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3,Bethe Correia,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0
1308,1401,Shayna,Baszler,Shayna Baszler,61,38,135,67,67,Orthodox,2133,Bethe,Correia,Bethe Correia,35,165,61,65,135,64,0,0,0,0,0,1,0,0,0,Orthodox,KO/TKO,red,15-10-0,15,10,0,10/2/01,10,2,1,0,0,"Venice, California USA",677,0,0,0,0,1,0,0,0,0,Shayna Baszler,2.49,0.3,6.36,0.51,0.67,0.18,0.44,1.3,Bethe Correia,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0
1309,2368,Ashlee,Evans-Smith,Ashlee Evans-Smith,56,31,135,68,67,Orthodox,2376,Marion,Reneau,Marion Reneau,41,167,61,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,5/1/00,5,1,0,7/3/01,7,3,1,1,0,"Santa Ana, California United States",765,0,0,0,0,0,1,0,0,0,Ashlee Evans-Smith,4.24,0.4,2.47,0.57,1.83,0.44,0.33,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6
1310,2235,Milana,Dudieva,Milana Dudieva,61,29,135,63,61,Orthodox,2376,Marion,Reneau,Marion Reneau,41,167,61,66,135,68,0,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,11/5/00,11,5,0,7/3/01,7,3,1,2,0,Alagir Russia,795,0,0,0,0,0,1,0,0,0,Milana Dudieva,0.87,0.31,3.43,0.58,2.34,0.45,0,0,Marion Reneau,3.91,0.4,2.86,0.67,0.4,1,0.57,0.6
1311,2368,Ashlee,Evans-Smith,Ashlee Evans-Smith,56,31,135,68,67,Orthodox,2345,Bec,Rawlings,Bec Rawlings,29,167,56,66,115,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,5/1/00,5,1,0,7/6/00,7,6,0,5,0,"Santa Ana, California United States",862,0,0,0,0,0,1,0,0,0,Ashlee Evans-Smith,4.24,0.4,2.47,0.57,1.83,0.44,0.33,0,Bec Rawlings,4.13,0.41,4.79,0.57,0.55,0.28,0.75,0.3
1312,2372,Seohee,Ham,Seohee Ham,52,31,115,62,62,Southpaw,2345,Bec,Rawlings,Bec Rawlings,29,167,56,66,115,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,16-8-0,16,8,0,7/6/00,7,6,0,2,1,Busan South Korea,766,0,0,0,1,0,0,0,0,0,Seohee Ham,4.2,0.39,5.15,0.61,0,0,0.66,0.2,Bec Rawlings,4.13,0.41,4.79,0.57,0.55,0.28,0.75,0.3
1313,2879,Lucie,Pudilova,Lucie Pudilova,61,24,135,68,67,Orthodox,2843,Irene,Aldana,Irene Aldana,30,175,61,69,135,68,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,6/2/00,6,2,0,7/3/00,7,3,0,3,2,Pribram Czech Republic ,886,0,0,0,0,0,1,0,0,0,Lucie Pudilova,6.6,0.48,5.33,0.44,0,0,0.85,0,Irene Aldana,7.2,0.42,11.27,0.57,1,1,0,0
1314,2084,Ali,Bagautinov,Ali Bagautinov,56,33,125,64,65,Orthodox,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,red,14-5-0,14,5,0,24-4-0,24,4,0,2,0,Dagestan Republic Russia,744,1,0,1,0,0,0,1,0,0,Ali Bagautinov,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1315,2299,Henry,Cejudo,Henry Cejudo,56,31,125,64,64,Orthodox,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,red,10/1/00,10,1,0,24-4-0,24,4,0,5,0,"Phoenix, Arizona United States",798,1,0,0,0,0,0,0,0,0,Henry Cejudo,3.87,0.42,2.7,0.71,2.12,0.31,1,0.2,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1316,1970,Tim,Elliott,Tim Elliott,56,31,125,67,66,Southpaw,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,SUB,red,14-6-1,14,6,1,24-4-0,24,4,0,0,0,"Lees Summit, Missouri United States",660,1,0,0,0,0,0,0,0,0,Tim Elliott,3.48,0.44,2.35,0.63,3.31,0.6,0.48,1.3,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
