eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL
21,9,UFC 13 - The Ultimate Force,5/30/97,Vitor Belfort,David Abbott,win,loss,156,110,TKO,1,0:52,2,2,0,2,0,8,5,3,1,0,0,2,0,0,0,0,2,3,0,2,0,1
21,8,UFC 13 - The Ultimate Force,5/30/97,Randy Couture,Steven Graham,win,loss,166,164,TKO,1,3:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,UFC 13 - The Ultimate Force,5/30/97,Tito Ortiz,Guy Mezger,loss,win,158,14,Submission,1,3:00,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
21,6,UFC 13 - The Ultimate Force,5/30/97,Tony Halme,Randy Couture,loss,win,167,166,Submission,1,0:56,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21,5,UFC 13 - The Ultimate Force,5/30/97,Steven Graham,Dmitri Stepanov,win,loss,164,165,Submission,1,1:30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,4,UFC 13 - The Ultimate Force,5/30/97,Royce Alger,Enson Inoue,loss,win,163,12,Submission,1,1:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,UFC 13 - The Ultimate Force,5/30/97,Guy Mezger,Christophe Leninger,win,loss,14,40,Decision,1,15:00,3,3,0,3,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0
21,2,UFC 13 - The Ultimate Force,5/30/97,Saeed Hosseini,Jack Nilson,loss,win,160,161,TKO,1,1:23,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21,1,UFC 13 - The Ultimate Force,5/30/97,Wes Albritton,Tito Ortiz,loss,win,159,158,TKO,1,0:31,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22,9,UFC 14 - Showdown,7/27/97,Mark Coleman,Maurice Smith,loss,win,136,175,Decision,1,21:00,6,6,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
22,8,UFC 14 - Showdown,7/27/97,Dan Bobish,Mark Kerr,loss,win,174,71,Submission,1,1:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,UFC 14 - Showdown,7/27/97,Tony Fryklund,Kevin Jackson,loss,win,168,172,Submission,1,0:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,UFC 14 - Showdown,7/27/97,Brian Johnston,Dan Bobish,loss,win,137,174,TKO,1,2:10,5,2,3,0,1,1,0,1,0,1,1,1,0,3,0,0,0,0,0,1,0,0
22,5,UFC 14 - Showdown,7/27/97,Moti Horenstein,Mark Kerr,loss,win,139,71,TKO,1,2:22,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22,4,UFC 14 - Showdown,7/27/97,Todd Butler,Kevin Jackson,loss,win,173,172,Submission,1,1:27,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,3,UFC 14 - Showdown,7/27/97,Joe Moreira,Yuri Vaulin,win,loss,126,171,Decision,1,15:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,2,UFC 14 - Showdown,7/27/97,Sam Fulton,Alex Hunter,loss,win,141,170,TKO,1,2:22,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,1,UFC 14 - Showdown,7/27/97,Tony Fryklund,Donnie Chappell,win,loss,168,169,Submission,1,1:31,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,7,UFC 15 - Collision Course,10/17/97,Maurice Smith,David Abbott,win,loss,175,110,Submission,1,8:08,1,1,0,1,0,9,5,4,0,1,0,0,1,0,0,0,2,3,0,2,1,1
23,6,UFC 15 - Collision Course,10/17/97,Dwayne Cason,Mark Kerr,loss,win,177,71,Submission,1,0:53,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
23,5,UFC 15 - Collision Course,10/17/97,Vitor Belfort,Randy Couture,loss,win,156,166,TKO,1,8:16,3,3,0,3,0,2,2,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0
23,4,UFC 15 - Collision Course,10/17/97,Carlos Barreto,Dave Beneteau,loss,win,180,56,Decision,1,15:00,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0
23,3,UFC 15 - Collision Course,10/17/97,Greg Stott,Mark Kerr,loss,win,179,71,KO,1,0:17,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0
23,2,UFC 15 - Collision Course,10/17/97,Houston Dorr,Dwayne Cason,loss,win,178,177,TKO,1,3:43,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23,1,UFC 15 - Collision Course,10/17/97,Harry Moskowitz,Alex Hunter,loss,win,176,170,Decision,1,10:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,8,UFC 16 - Battle in the Bayou,3/13/98,Igor Zinoviev,Frank Shamrock,loss,win,191,284,KO,1,0:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,UFC 16 - Battle in the Bayou,3/13/98,Kimo Leopoldo,Tsuyoshi Kosaka,loss,win,43,190,Decision,1,15:00,3,1,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
25,6,UFC 16 - Battle in the Bayou,3/13/98,Chris Brennan,Pat Miletich,loss,win,64,188,Submission,1,9:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,UFC 16 - Battle in the Bayou,3/13/98,Jerry Bohlander,Kevin Jackson,win,loss,127,172,Technical,1,10:23,5,4,1,4,0,2,2,0,2,0,3,0,1,0,1,0,2,0,0,0,0,0
25,4,UFC 16 - Battle in the Bayou,3/13/98,Townsend Saunders,Pat Miletich,loss,win,189,188,Decision,1,15:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,3,UFC 16 - Battle in the Bayou,3/13/98,Eugenio Tadeu,Mikey Burnett,loss,win,187,186,TKO,1,9:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,UFC 16 - Battle in the Bayou,3/13/98,Courtney Turner,Chris Brennan,loss,win,285,64,Submission,1,4:20,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25,1,UFC 16 - Battle in the Bayou,3/13/98,LaVerne Clark,Josh Stuart,win,loss,184,185,TKO,1,1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,9,UFC 17 - Redemption,5/15/98,Jeremy Horn,Frank Shamrock,loss,win,202,284,Submission,1,16:28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,8,UFC 17 - Redemption,5/15/98,Pete Williams,Mark Coleman,win,loss,201,136,KO,1,12:38,0,0,0,0,0,7,6,1,0,1,0,0,0,0,0,0,5,1,0,0,0,1
26,7,UFC 17 - Redemption,5/15/98,Carlos Newton,Dan Henderson,loss,win,7,195,Decision,1,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,UFC 17 - Redemption,5/15/98,Hugo Duarte,David Abbott,loss,win,200,110,TKO,1,0:43,0,0,0,0,0,10,5,5,0,2,0,0,0,0,0,0,2,3,0,3,1,1
26,5,UFC 17 - Redemption,5/15/98,Mike Van Arsdale,Joe Pardo,win,loss,198,199,Submission,1,11:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,UFC 17 - Redemption,5/15/98,Bob Gilstrap,Carlos Newton,loss,win,197,7,Submission,1,0:52,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,3,UFC 17 - Redemption,5/15/98,Dan Henderson,Allan Goes,win,loss,195,196,Decision,1,15:00,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2,UFC 17 - Redemption,5/15/98,Harry Moskowitz,Andre Roberts,loss,win,176,194,KO,1,3:15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,UFC 17 - Redemption,5/15/98,Chuck Liddell,Noe Hernandez,win,loss,192,193,Decision,1,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,UFC 17.5 - Ultimate Brazil,10/16/98,John Lober,Frank Shamrock,loss,win,210,284,Submission,1,7:40,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
27,7,UFC 17.5 - Ultimate Brazil,10/16/98,Wanderlei Silva,Vitor Belfort,loss,win,209,156,TKO,1,0:44,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0
27,6,UFC 17.5 - Ultimate Brazil,10/16/98,David Abbott,Pedro Rizzo,loss,win,110,208,KO,1,8:07,11,6,5,1,0,0,0,0,0,0,2,4,0,3,1,1,0,0,0,0,0,0
27,5,UFC 17.5 - Ultimate Brazil,10/16/98,Mikey Burnett,Pat Miletich,loss,win,186,188,Decision,1,21:00,1,1,0,1,0,2,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0
27,4,UFC 17.5 - Ultimate Brazil,10/16/98,Pete Williams,Tsuyoshi Kosaka,loss,win,201,190,Decision,1,15:00,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
27,3,UFC 17.5 - Ultimate Brazil,10/16/98,Jeremy Horn,Ebenezer Fontes Braga,loss,win,202,207,Submission,1,3:27,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2,UFC 17.5 - Ultimate Brazil,10/16/98,Tulio Palhares,Adriano Santos,win,loss,205,206,TKO,1,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,UFC 17.5 - Ultimate Brazil,10/16/98,Cesar Marcussi,Paulo Santos,win,loss,203,204,TKO,1,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,UFC 18 - Road to the Heavyweight Title,1/8/99,Bas Rutten,Tsuyoshi Kosaka,win,loss,214,190,TKO,1,14:15,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
28,6,UFC 18 - Road to the Heavyweight Title,1/8/99,Jorge Patino,Pat Miletich,loss,win,1015,188,Decision,1,21:00,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0
28,5,UFC 18 - Road to the Heavyweight Title,1/8/99,Mark Coleman,Pedro Rizzo,loss,win,136,208,Decision,1,15:00,8,6,2,0,2,1,1,0,1,0,5,1,0,0,1,1,0,1,0,0,0,0
28,4,UFC 18 - Road to the Heavyweight Title,1/8/99,Tito Ortiz,Jerry Bohlander,win,loss,158,127,TKO,1,14:31,2,1,1,1,0,6,5,1,5,0,0,1,0,1,0,0,3,0,1,0,1,0
28,3,UFC 18 - Road to the Heavyweight Title,1/8/99,Mikey Burnett,Townsend Saunders,win,loss,186,189,Decision,1,15:00,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
28,2,UFC 18 - Road to the Heavyweight Title,1/8/99,Darrell Gholar,Evan Tanner,loss,win,213,212,Submission,1,7:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,UFC 18 - Road to the Heavyweight Title,1/8/99,LaVerne Clark,Frank Caracci,win,loss,184,211,Submission,1,6:52,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,7,UFC 19 - Ultimate Young Guns,3/5/99,Tito Ortiz,Guy Mezger,win,loss,158,14,TKO,1,9:56,3,2,1,2,0,4,4,0,4,0,0,2,0,1,0,0,1,2,1,0,0,0
29,6,UFC 19 - Ultimate Young Guns,3/5/99,Andre Roberts,Gary Goodridge,loss,win,194,129,Submission,1,0:43,1,1,0,1,0,7,3,4,0,1,0,1,0,0,0,0,0,3,0,3,1,0
29,5,UFC 19 - Ultimate Young Guns,3/5/99,Chuck Liddell,Jeremy Horn,loss,win,192,202,Technical,1,12:00,1,1,0,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0
29,4,UFC 19 - Ultimate Young Guns,3/5/99,Maurice Smith,Kevin Randleman,loss,win,175,162,Decision,1,15:00,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29,3,UFC 19 - Ultimate Young Guns,3/5/99,Evan Tanner,Valeri Ignatov,win,loss,212,216,TKO,1,2:58,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,2,UFC 19 - Ultimate Young Guns,3/5/99,Jason Godsey,Pete Williams,loss,win,215,201,Submission,1,1:46,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
29,1,UFC 19 - Ultimate Young Guns,3/5/99,Joey Roberts,Sione Latu,loss,win,1629,9977,TKO,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,UFC 20 - Battle for the Gold,5/7/99,Bas Rutten,Kevin Randleman,win,loss,214,162,Decision,1,21:00,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30,6,UFC 20 - Battle for the Gold,5/7/99,Pedro Rizzo,Tra Telligman,win,loss,208,157,KO,1,4:30,2,2,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
30,5,UFC 20 - Battle for the Gold,5/7/99,Travis Fulton,Pete Williams,loss,win,80,201,Submission,1,6:28,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
30,4,UFC 20 - Battle for the Gold,5/7/99,Tony Petarra,Wanderlei Silva,loss,win,221,209,KO,1,2:53,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,3,UFC 20 - Battle for the Gold,5/7/99,Dave Roberts,Marcelo Mello,loss,win,220,219,TKO,1,1:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,UFC 20 - Battle for the Gold,5/7/99,Fabiano Iha,LaVerne Clark,loss,win,218,184,TKO,1,1:31,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
30,1,UFC 20 - Battle for the Gold,5/7/99,Chris Condo,Ron Waterman,loss,win,287,217,TKO,1,0:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,UFC 21 - Return of the Champions,7/16/99,Maurice Smith,Marco Ruas,win,loss,175,120,TKO,1,5:00,3,2,1,0,1,3,3,0,3,0,1,0,1,0,0,1,2,1,0,0,0,0
31,7,UFC 21 - Return of the Champions,7/16/99,Andre Pederneiras,Pat Miletich,loss,win,227,188,TKO,2,2:20,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0
31,6,UFC 21 - Return of the Champions,7/16/99,Daiju Takase,Jeremy Horn,loss,win,226,202,TKO,1,4:41,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
31,5,UFC 21 - Return of the Champions,7/16/99,Flavio Luiz Moura,Paul Jones,loss,win,225,224,Submission,1,4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,UFC 21 - Return of the Champions,7/16/99,Tsuyoshi Kosaka,Tim Lajcik,win,loss,190,223,TKO,2,5:00,3,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
31,3,UFC 21 - Return of the Champions,7/16/99,Eugene Jackson,Royce Alger,win,loss,222,163,KO,2,1:19,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31,2,UFC 21 - Return of the Champions,7/16/99,Andre Roberts,Ron Waterman,win,loss,194,217,KO,1,2:51,2,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
31,1,UFC 21 - Return of the Champions,7/16/99,David Dodd,Travis Fulton,loss,win,81,80,Decision,2,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32,8,UFC 22 - There Can Be Only One Champion,9/24/99,Frank Shamrock,Tito Ortiz,win,loss,284,158,Submission,4,4:42,3,3,0,3,0,4,3,1,3,0,2,1,0,0,0,0,0,3,0,1,0,0
32,7,UFC 22 - There Can Be Only One Champion,9/24/99,Ron Waterman,Tim Lajcik,draw,draw,217,223,Draw,3,5:00,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
32,6,UFC 22 - There Can Be Only One Champion,9/24/99,Jeremy Horn,Jason Godsey,win,loss,202,215,Submission,1,2:08,4,2,2,2,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0
32,5,UFC 22 - There Can Be Only One Champion,9/24/99,Brad Kohler,Steve Judson,win,loss,181,233,KO,1,0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,UFC 22 - There Can Be Only One Champion,9/24/99,Chuck Liddell,Paul Jones,win,loss,192,224,TKO,1,3:53,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
32,3,UFC 22 - There Can Be Only One Champion,9/24/99,Valeri Ignatov,Matt Hughes,loss,win,216,232,Decision,3,5:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,2,UFC 22 - There Can Be Only One Champion,9/24/99,John Lewis,Lowell Anderson,win,loss,230,231,TKO,3,0:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,UFC 22 - There Can Be Only One Champion,9/24/99,Jens Pulver,Alfonso Alcarez,draw,draw,228,229,Draw,2,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,UFC 24 - First Defense,3/10/00,Tedd Williams,Steve Judson,win,loss,248,233,TKO,1,3:23,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,6,UFC 24 - First Defense,3/10/00,Jermaine Andre,Lance Gibson,loss,win,247,246,KO,3,3:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,UFC 24 - First Defense,3/10/00,Dave Menne,Fabiano Iha,win,loss,245,218,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,4,UFC 24 - First Defense,3/10/00,Tiki Ghosn,Bob Cook,loss,win,88,244,Submission,2,1:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,UFC 24 - First Defense,3/10/00,Jens Pulver,David Velasquez,win,loss,228,243,TKO,2,2:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,UFC 24 - First Defense,3/10/00,Scott Adams,Ian Freeman,win,loss,241,242,Submission,1,3:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,UFC 24 - First Defense,3/10/00,Brad Gumm,Shonie Carter,loss,win,240,239,Decision,2,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6,UFC 25 - Ultimate Japan 3,4/14/00,Wanderlei Silva,Tito Ortiz,loss,win,209,158,Decision,5,5:00,2,1,1,1,0,5,3,2,0,1,0,1,0,0,1,0,0,3,0,2,0,0
35,5,UFC 25 - Ultimate Japan 3,4/14/00,Murilo Bustamante,Yoji Anjo,win,loss,253,182,Submission,2,0:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,UFC 25 - Ultimate Japan 3,4/14/00,Sanae Kikuta,Eugene Jackson,win,loss,252,222,Submission,1,4:38,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,3,UFC 25 - Ultimate Japan 3,4/14/00,Satoshi Honma,Ron Waterman,loss,win,251,217,Decision,3,5:00,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,2,UFC 25 - Ultimate Japan 3,4/14/00,Joe Slick,Ikuhisa Minowa,loss,win,238,250,TKO,3,2:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,UFC 25 - Ultimate Japan 3,4/14/00,LaVerne Clark,Koji Oishi,win,loss,184,249,Decision,3,5:00,3,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
36,8,UFC 26 - Ultimate Field of Dreams,6/9/00,Kevin Randleman,Pedro Rizzo,win,loss,162,208,Decision,5,5:00,2,1,1,0,1,3,3,0,3,0,0,0,1,0,0,1,0,2,1,0,0,0
36,7,UFC 26 - Ultimate Field of Dreams,6/9/00,Tyrone Roberts,David Dodd,win,loss,260,81,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,6,UFC 26 - Ultimate Field of Dreams,6/9/00,John Alessio,Pat Miletich,loss,win,259,188,Submission,2,1:43,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,1,1,3,0,0,0
36,5,UFC 26 - Ultimate Field of Dreams,6/9/00,Alex Andrade,Amaury Bitetti,loss,win,258,135,DQ,2,0:43,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,4,UFC 26 - Ultimate Field of Dreams,6/9/00,Matt Hughes,Marcelo Aguiar,win,loss,232,257,TKO,1,4:34,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,3,UFC 26 - Ultimate Field of Dreams,6/9/00,Joao Roque,Jens Pulver,loss,win,256,228,Decision,3,5:00,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,2,UFC 26 - Ultimate Field of Dreams,6/9/00,Ian Freeman,Nate Schroeder,win,loss,242,255,Submission,2,2:13,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,1,UFC 26 - Ultimate Field of Dreams,6/9/00,Adrian Serrano,Shonie Carter,loss,win,254,239,Decision,2,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,8,UFC 27 - Ultimate Bad Boyz,9/22/00,Pedro Rizzo,Dan Severn,win,loss,208,52,Submission,1,1:33,4,3,1,0,1,9,6,3,0,1,0,2,1,0,0,1,4,1,1,3,0,0
37,7,UFC 27 - Ultimate Bad Boyz,9/22/00,Maurice Smith,Bobby Hoffman,win,loss,175,265,Decision,3,5:00,4,3,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
37,6,UFC 27 - Ultimate Bad Boyz,9/22/00,Jeremy Horn,Eugene Jackson,win,loss,202,222,Submission,1,4:32,5,3,2,3,0,2,1,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0
37,5,UFC 27 - Ultimate Bad Boyz,9/22/00,Fabiano Iha,LaVerne Clark,win,loss,218,184,Submission,1,1:10,2,0,2,0,2,4,4,0,4,0,0,0,0,0,1,1,1,2,1,0,0,0
37,4,UFC 27 - Ultimate Bad Boyz,9/22/00,Yuki Kondo,Alexandre Dantas,win,loss,263,264,TKO,3,2:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,UFC 27 - Ultimate Bad Boyz,9/22/00,Ian Freeman,Tedd Williams,win,loss,242,248,Decision,3,5:00,2,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
37,2,UFC 27 - Ultimate Bad Boyz,9/22/00,Tim Lajcik,Jeff Monson,loss,win,223,262,Decision,2,5:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,UFC 27 - Ultimate Bad Boyz,9/22/00,CJ Fernandes,Brad Gumm,draw,draw,261,240,Draw,2,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,7,UFC 28 - High Stakes,11/17/00,Kevin Randleman,Randy Couture,loss,win,162,166,TKO,3,4:13,3,2,1,1,0,3,3,0,3,0,0,0,2,0,0,1,1,2,0,0,0,0
38,6,UFC 28 - High Stakes,11/17/00,Renato Sobral,Maurice Smith,win,loss,274,175,Decision,3,5:00,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,1,1,2,0,0,1
38,5,UFC 28 - High Stakes,11/17/00,Gan McGee,Josh Barnett,loss,win,273,272,TKO,2,4:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,UFC 28 - High Stakes,11/17/00,Andrei Arlovski,Aaron Brink,win,loss,270,271,Submission,1,0:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,UFC 28 - High Stakes,11/17/00,John Lewis,Jens Pulver,loss,win,230,228,KO,1,0:15,1,1,0,1,0,3,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0
38,2,UFC 28 - High Stakes,11/17/00,Mark Hughes,Alex Stiebling,win,loss,268,269,Decision,2,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,UFC 28 - High Stakes,11/17/00,Chris Lytle,Ben Earwood,loss,win,267,266,Decision,2,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7,UFC 29 - Defense of the Belts,12/16/00,Tito Ortiz,Yuki Kondo,win,loss,158,263,Submission,1,1:52,6,4,2,1,0,1,1,0,1,0,0,3,1,2,0,0,0,1,0,0,0,0
39,6,UFC 29 - Defense of the Belts,12/16/00,Kenichi Yamamoto,Pat Miletich,loss,win,236,188,Submission,2,1:58,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,2,1,3,0,0,0
39,5,UFC 29 - Defense of the Belts,12/16/00,Yoji Anjo,Matt Lindland,loss,win,182,276,TKO,1,2:58,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,4,UFC 29 - Defense of the Belts,12/16/00,Fabiano Iha,Daiju Takase,win,loss,218,226,TKO,1,2:24,3,1,2,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
39,3,UFC 29 - Defense of the Belts,12/16/00,Lance Gibson,Evan Tanner,loss,win,246,212,TKO,1,4:48,1,1,0,1,0,2,2,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0
39,2,UFC 29 - Defense of the Belts,12/16/00,Matt Hughes,Dennis Hallman,loss,win,232,275,Submission,1,0:20,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39,1,UFC 29 - Defense of the Belts,12/16/00,Chuck Liddell,Jeff Monson,win,loss,192,262,Decision,3,5:00,3,2,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
